unique_step_id,battery_id,step_number,working_ion,battery_formula,formula_charge,formula_discharge,charge_material_id,discharge_material_id,charge_cif,discharge_cif,average_voltage,capacity_grav,capacity_vol,energy_grav,energy_vol,fracA_charge,fracA_discharge,stability_charge,max_delta_volume,delta_stability,delta_fracA,total_steps_in_battery,max_voltage_step
mp-26165_Li_Step1,mp-26165_Li,1,Li,Li0-2Ni(PO3)4,Ni(PO3)4,Li2Ni(PO3)4,mp-26364,mp-32352,mp-26165_Li_Step1_CHG_mp-26364.cif,mp-26165_Li_Step1_DIS_mp-32352.cif,1.9671182524121873,4.266178015498808,182.7668149,435.5462099,1133.163704,0.0,0.055555556,1.8512911518671908,0.24745975620299165,0.084391202,-0.055555556,2,0.3521539
mp-26165_Li_Step2,mp-26165_Li,2,Li,Li0-2Ni(PO3)4,Ni(PO3)4,Li2Ni(PO3)4,mp-32352,mp-26165,mp-26165_Li_Step2_CHG_mp-32352.cif,mp-26165_Li_Step2_DIS_mp-26165.cif,1.8515470929898912,4.248403926880256,181.4668833,403.4675707,1061.19979,0.055555556,0.105263158,0.15200551987473204,-0.3411248833221801,0.056973502,-0.049707602,2,0.3521539
mp-26173_Li_Step1,mp-26173_Li,1,Li,Li0-1Bi3(PO5)2,Bi3(PO5)2,LiBi3(PO5)2,mp-584116,mp-26173,mp-26173_Li_Step1_CHG_mp-584116.cif,mp-26173_Li_Step1_DIS_mp-26173.cif,1.0000318470724165,3.4755807376799743,195.928383,148.0406037,926.1977624,0.0,0.0625,0.3332194332244576,-0.20046361908928753,0.066045983,-0.0625,1,0.0
mp-26157_Li_Step1,mp-26157_Li,1,Li,Li0-1Sb(PO3)4,Sb(PO3)4,LiSb(PO3)4,mp-684426,mp-26157,mp-26157_Li_Step1_CHG_mp-684426.cif,mp-26157_Li_Step1_DIS_mp-26157.cif,1.2491590258014793,4.115514651338261,178.10056,304.7403744,900.3161719,0.0,0.055555556,-0.22669080707661385,0.3174130408806262,0.039084882,-0.055555556,1,0.0
mp-26172_Li_Step1,mp-26172_Li,1,Li,Li0-1Sn(PO3)3,Sn(PO3)3,LiSn(PO3)3,mp-26172,mp-504211,mp-26172_Li_Step1_CHG_mp-26172.cif,mp-26172_Li_Step1_DIS_mp-504211.cif,0.566591211776712,4.3164406440649925,242.3497606,307.2752354,1007.394317,0.0,0.071428571,0.5435645899508166,-0.215327267368333,0.071663521,-0.071428571,1,0.0
mp-26190_Li_Step1,mp-26190_Li,1,Li,Li0-3Co3(PO4)4,Co3(PO4)4,Li3Co3(PO4)4,mp-26190,mp-31614,mp-26190_Li_Step1_CHG_mp-26190.cif,mp-26190_Li_Step1_DIS_mp-31614.cif,1.4289429824698796,4.943259234863673,448.5001171,736.7467717,2373.333568,0.0,0.115384615,1.8903607498726018,0.0960432522366447,0.115960611,-0.115384615,1,0.0
mp-26191_Li_Step1,mp-26191_Li,1,Li,Li0-3Ni2P5O16,Ni2P5O16,Li3Ni2P5O16,mp-32393,mp-26191,mp-26191_Li_Step1_CHG_mp-32393.cif,mp-26191_Li_Step1_DIS_mp-26191.cif,1.2573941936385324,4.993406213545993,428.4469533,741.8447418,2170.485875,0.0,0.115384615,0.49168604389336773,-0.1742958245352808,0.071131987,-0.115384615,1,0.0
mp-26209_Li_Step1,mp-26209_Li,1,Li,Li0-1BiP2O7,BiP2O7,LiBiP2O7,mp-26210,mp-26209,mp-26209_Li_Step1_CHG_mp-26210.cif,mp-26209_Li_Step1_DIS_mp-26209.cif,1.0718831893726946,4.244854217700623,273.4761656,331.4767382,1318.644368,0.0,0.090909091,-0.368975633814375,-0.2035283531386317,0.033527088,-0.090909091,1,0.0
mp-26203_Li_Step1,mp-26203_Li,1,Li,Li0-3Co2P5O16,Co2P5O16,Li3Co2P5O16,mp-27024,mp-26204,mp-26203_Li_Step1_CHG_mp-27024.cif,mp-26203_Li_Step1_DIS_mp-26204.cif,1.060120421802353,3.932489826804477,149.9755219,240.4782689,720.8285701,0.0,0.041666667,-0.9778379005611625,-0.3147589131011479,-0.00335756,-0.041666667,2,0.292049853
mp-26203_Li_Step2,mp-26203_Li,2,Li,Li0-3Co2P5O16,Co2P5O16,Li3Co2P5O16,mp-26204,mp-26203,mp-26203_Li_Step2_CHG_mp-26204.cif,mp-26203_Li_Step2_DIS_mp-26203.cif,0.8382134218408723,4.590462406517064,279.2047621,440.3206852,1260.402408,0.041666667,0.115384615,-0.9040788433892294,0.20697696322446124,0.002330855,-0.073717949,2,0.292049853
mp-26205_Li_Step1,mp-26205_Li,1,Li,Li0-3Cr3(PO4)4,Cr3(PO4)4,Li3Cr3(PO4)4,mp-695952,mp-26205,mp-26205_Li_Step1_CHG_mp-695952.cif,mp-26205_Li_Step1_DIS_mp-26205.cif,1.1133210924616483,4.979703913987212,420.4137033,704.2940418,2050.073878,0.0,0.115384615,0.6515066795247973,-0.13999850848485387,0.074999283,-0.115384615,1,0.0
mp-26221_Li_Step1,mp-26221_Li,1,Li,Li3-9Fe3P8O29,Li3Fe3P8O29,Li9Fe3P8O29,mp-705437,mp-26221,mp-26221_Li_Step1_CHG_mp-705437.cif,mp-26221_Li_Step1_DIS_mp-26221.cif,1.4436338047007684,4.480803875452127,223.5163241,463.6842845,1187.10564,0.069767442,0.130434783,1.0797718174879418,-0.19013377564989295,0.066109455,-0.060667341,2,0.376397085
mp-26221_Li_Step2,mp-26221_Li,2,Li,Li3-9Fe3P8O29,Li3Fe3P8O29,Li9Fe3P8O29,mp-26221,mp-554093,mp-26221_Li_Step2_CHG_mp-26221.cif,mp-26221_Li_Step2_DIS_mp-554093.cif,1.1576376045499934,4.458701453949663,230.3244439,421.2970645,1136.570433,0.130434783,0.183673469,-0.2880569705340492,-0.14691977521392258,0.045793846,-0.053238687,2,0.376397085
mp-26218_Li_Step1,mp-26218_Li,1,Li,Li0-2Cr3(P2O7)2,Cr3(P2O7)2,Li2Cr3(P2O7)2,mp-26218,mp-540179,mp-26218_Li_Step1_CHG_mp-26218.cif,mp-26218_Li_Step1_DIS_mp-540179.cif,-0.5070467547133422,4.649466452470035,324.9161039,284.0606409,891.4960926,0.0,0.086956522,-0.5194284401257653,0.05966441285135879,0.007076312,-0.086956522,1,0.0
mp-26237_Li_Step1,mp-26237_Li,1,Li,Li0-1Mo2P3O13,Mo2P3O13,LiMo2P3O13,mp-32113,mp-26237,mp-26237_Li_Step1_CHG_mp-32113.cif,mp-26237_Li_Step1_DIS_mp-26237.cif,0.3544046452522132,4.000609579459916,166.2211682,207.9570858,644.526203,0.0,0.052631579,-1.05544494708132,-0.21254640729759805,0.002141349,-0.052631579,1,0.0
mp-26225_Li_Step1,mp-26225_Li,1,Li,Li0-1V(PO3)3,V(PO3)3,LiV(PO3)3,mp-26226,mp-26225,mp-26225_Li_Step1_CHG_mp-26226.cif,mp-26225_Li_Step1_DIS_mp-26225.cif,-0.5612082060470832,4.520860025426211,273.7405833,242.968555,731.569457,0.0,0.071428571,-1.0082872603309585,-0.28111044507595645,-0.000513202,-0.071428571,1,0.0
mp-26231_Li_Step1,mp-26231_Li,1,Li,Li0-1NiP2O7,NiP2O7,LiNiP2O7,mp-26232,mp-26231,mp-26231_Li_Step1_CHG_mp-26232.cif,mp-26231_Li_Step1_DIS_mp-26231.cif,1.5728572291551655,4.726233798219508,364.044366,613.1707029,1995.369593,0.0,0.090909091,2.3537415003774917,-0.2804748600299097,0.115286435,-0.090909091,1,0.0
mp-26223_Li_Step1,mp-26223_Li,1,Li,Li3-4Cu(PO4)2,Li3Cu(PO4)2,Li4Cu(PO4)2,mp-26224,mp-26223,mp-26223_Li_Step1_CHG_mp-26224.cif,mp-26223_Li_Step1_DIS_mp-26223.cif,0.8186343532992204,4.567398038452854,264.5526862,427.7227615,1187.442202,0.214285714,0.266666667,-0.11777196135561159,-0.36456996703994743,0.030838306,-0.052380952,1,0.0
mp-26227_Li_Step1,mp-26227_Li,1,Li,Li0-1VP2O7,VP2O7,LiVP2O7,mp-26228,mp-26227,mp-26227_Li_Step1_CHG_mp-26228.cif,mp-26227_Li_Step1_DIS_mp-26227.cif,0.4071461722020238,4.7588386447082955,351.5479458,456.306755,1387.536701,0.0,0.090909091,-0.6541038907848669,-0.08238487909713131,0.031328416,-0.090909091,1,0.0
mp-26247_Li_Step1,mp-26247_Li,1,Li,Li3-5Cu(PO4)2,Li3Cu(PO4)2,Li5Cu(PO4)2,mp-504348,mp-26248,mp-26247_Li_Step1_CHG_mp-504348.cif,mp-26247_Li_Step1_DIS_mp-26248.cif,0.48511817691626424,4.567398038452854,267.2200908,385.8949686,1082.121848,0.214285714,0.266666667,-0.1548134724866919,-0.15934059204848178,0.001459265,-0.052380952,2,0.566446765
mp-26247_Li_Step2,mp-26247_Li,2,Li,Li3-5Cu(PO4)2,Li3Cu(PO4)2,Li5Cu(PO4)2,mp-26248,mp-26247,mp-26247_Li_Step2_CHG_mp-26248.cif,mp-26247_Li_Step2_DIS_mp-26247.cif,0.05471733473732129,4.543275026330176,269.3268279,323.9223863,938.0938804,0.266666667,0.3125,-0.18578499804192442,-0.33505192165755376,0.020968007,-0.045833333,2,0.566446765
mp-26251_Li_Step1,mp-26251_Li,1,Li,Li0-1VP2O7,VP2O7,LiVP2O7,mp-26252,mp-26251,mp-26251_Li_Step1_CHG_mp-26252.cif,mp-26251_Li_Step1_DIS_mp-26251.cif,0.3587892615750548,4.7588386447082955,367.1251486,448.9490644,1425.654282,0.0,0.090909091,-0.6244304700574712,-0.02228571653248311,0.025667233,-0.090909091,1,0.0
mp-26255_Li_Step1,mp-26255_Li,1,Li,Li1-2FeP2O7,LiFeP2O7,Li2FeP2O7,mp-695816,mp-26255,mp-26255_Li_Step1_CHG_mp-695816.cif,mp-26255_Li_Step1_DIS_mp-26255.cif,0.26279225234228404,4.709446844685114,318.7021951,413.2299085,1197.3487,0.090909091,0.166666667,0.36786379611215525,-0.18923367835937732,0.060109636,-0.075757576,1,0.0
mp-26245_Li_Step1,mp-26245_Li,1,Li,Li1-5Bi2P5O18,LiBi2P5O18,Li5Bi2P5O18,mp-672993,mp-26245,mp-26245_Li_Step1_CHG_mp-672993.cif,mp-26245_Li_Step1_DIS_mp-26245.cif,1.492257598806204,4.123887584727496,235.5343737,326.7971945,1266.006696,0.038461538,0.107142857,1.2679958930985091,-0.18794569647308965,0.077040672,-0.068681319,2,0.742729027
mp-26245_Li_Step2,mp-26245_Li,2,Li,Li1-5Bi2P5O18,LiBi2P5O18,Li5Bi2P5O18,mp-26245,mp-26377,mp-26245_Li_Step2_CHG_mp-26245.cif,mp-26245_Li_Step2_DIS_mp-26377.cif,0.9279129534068318,4.108519392612002,246.9216485,277.2741397,1143.817879,0.107142857,0.166666667,-0.32037183767859984,-0.0007580823794785747,0.023992143,-0.05952381,2,0.742729027
mp-26257_Li_Step1,mp-26257_Li,1,Li,Li1-2MnP2O7,LiMnP2O7,Li2MnP2O7,mp-540193,mp-26257,mp-26257_Li_Step1_CHG_mp-540193.cif,mp-26257_Li_Step1_DIS_mp-26257.cif,0.4871937777409303,4.713142310325285,276.9059349,447.3789625,1122.101603,0.090909091,0.166666667,-0.34294919465805973,-0.24932380713755956,0.021808293,-0.075757576,1,0.0
mp-26267_Li_Step1,mp-26267_Li,1,Li,Li1-2Cu(PO3)4,LiCu(PO3)4,Li2Cu(PO3)4,mp-672984,mp-26267,mp-26267_Li_Step1_CHG_mp-672984.cif,mp-26267_Li_Step1_DIS_mp-26267.cif,1.5091202142829794,4.2361679733821065,197.4350343,367.7803325,1065.602844,0.055555556,0.105263158,-0.29186941501223107,-0.2104498505277505,0.026717031,-0.049707602,1,0.0
mp-26275_Li_Step1,mp-26275_Li,1,Li,Li1-5Ni2(PO4)3,LiNi2(PO4)3,Li5Ni2(PO4)3,mp-540199,mp-26275,mp-26275_Li_Step1_CHG_mp-540199.cif,mp-26275_Li_Step1_DIS_mp-26275.cif,1.3182619894380363,4.849557275007896,379.9487323,651.920909,1955.233645,0.055555556,0.15,2.0497223928955948,-0.16035792469695997,0.102008597,-0.094444444,3,0.772673982
mp-26275_Li_Step2,mp-26275_Li,2,Li,Li1-5Ni2(PO4)3,LiNi2(PO4)3,Li5Ni2(PO4)3,mp-26275,mp-772620,mp-26275_Li_Step2_CHG_mp-26275.cif,mp-26275_Li_Step2_DIS_mp-772620.cif,0.7311643951690355,4.148195265790952,187.8150366,272.5468896,821.385021,0.15,0.19047619,-0.002041012117342283,-0.30465955151313134,0.00908793,-0.04047619,3,0.772673982
mp-26275_Li_Step3,mp-26275_Li,3,Li,Li1-5Ni2(PO4)3,LiNi2(PO4)3,Li5Ni2(PO4)3,mp-772620,mp-761038,mp-26275_Li_Step3_CHG_mp-772620.cif,mp-26275_Li_Step3_DIS_mp-761038.cif,0.5057880437168205,4.13243955240364,187.9553607,250.0266171,766.2481741,0.19047619,0.227272727,-0.1943022150040757,-0.39540405730290207,-0.002882179,-0.036796537,3,0.772673982
mp-26285_Li_Step1,mp-26285_Li,1,Li,Li0-3Bi2(PO4)3,Bi2(PO4)3,Li3Bi2(PO4)3,mp-26286,mp-26285,mp-26285_Li_Step1_CHG_mp-26286.cif,mp-26285_Li_Step1_DIS_mp-26285.cif,0.9515933957443045,3.657346379518633,166.7846034,176.0852135,777.7961059,0.0,0.055555556,0.4306285181045628,0.012531942412894384,0.013805687,-0.055555556,2,0.16515622
mp-26285_Li_Step2,mp-26285_Li,2,Li,Li0-3Bi2(PO4)3,Bi2(PO4)3,Li3Bi2(PO4)3,mp-26285,mp-27069,mp-26285_Li_Step2_CHG_mp-26285.cif,mp-26285_Li_Step2_DIS_mp-27069.cif,0.8261034458121325,4.318396344036764,329.4745884,333.1822654,1482.082277,0.055555556,0.15,0.1435486383998758,-0.29684929186175707,0.03110043,-0.094444444,2,0.16515622
mp-26274_Li_Step1,mp-26274_Li,1,Li,Li0-1Mn(PO3)4,Mn(PO3)4,LiMn(PO3)4,mp-26274,mp-31950,mp-26274_Li_Step1_CHG_mp-26274.cif,mp-26274_Li_Step1_DIS_mp-31950.cif,1.540315366032529,4.275931701063866,181.6714381,385.8310209,987.9816877,0.0,0.055555556,-0.41939455049009006,-0.31655478352728733,0.018992976,-0.055555556,1,0.0
mp-26279_Li_Step1,mp-26279_Li,1,Li,Li0-1Cr(PO3)4,Cr(PO3)4,LiCr(PO3)4,mp-687212,mp-26279,mp-26279_Li_Step1_CHG_mp-687212.cif,mp-26279_Li_Step1_DIS_mp-26279.cif,1.8611235341270858,4.283641661446067,203.4264014,419.0492535,1192.180687,0.0,0.055555556,0.2766912656945297,-0.36293296541657327,0.053103042,-0.055555556,1,0.0
mp-26293_Li_Step1,mp-26293_Li,1,Li,Li0-1MoP2O7,MoP2O7,LiMoP2O7,mp-26294,mp-26293,mp-26293_Li_Step1_CHG_mp-26294.cif,mp-26293_Li_Step1_DIS_mp-26293.cif,0.018514198015393873,4.583105054516514,349.3689576,332.6131072,1200.242846,0.0,0.090909091,-0.47728324978726105,-0.14448590254526233,0.011409587,-0.090909091,1,0.0
mp-26297_Li_Step1,mp-26297_Li,1,Li,Li0-1V(PO3)3,V(PO3)3,LiV(PO3)3,mp-705305,mp-26297,mp-26297_Li_Step1_CHG_mp-705305.cif,mp-26297_Li_Step1_DIS_mp-26297.cif,-0.009408957865967186,4.520860025426211,247.916274,308.9923961,842.595498,0.0,0.071428571,0.216513408967832,-0.24692085953815032,0.055440677,-0.071428571,1,0.0
mp-26307_Li_Step1,mp-26307_Li,1,Li,Li0-3Fe3(PO4)4,Fe3(PO4)4,Li3Fe3(PO4)4,mp-31818,mp-26307,mp-26307_Li_Step1_CHG_mp-31818.cif,mp-26307_Li_Step1_DIS_mp-26307.cif,1.1177056168455732,4.959317245016345,446.305594,690.7992914,2178.906531,0.0,0.115384615,0.7319506129969735,0.0875815208417107,0.073875373,-0.115384615,1,0.0
mp-26303_Li_Step1,mp-26303_Li,1,Li,Li0-6Cu9(PO4)8,Cu9(PO4)8,Li6Cu9(PO4)8,mp-26304,mp-26303,mp-26303_Li_Step1_CHG_mp-26304.cif,mp-26303_Li_Step1_DIS_mp-26303.cif,0.6054327522617278,4.771481404409828,436.6465452,492.7198132,1837.363986,0.0,0.109090909,-1.0542531017800774,-0.3601822886910582,-0.012037765,-0.109090909,1,0.0
mp-26323_Li_Step1,mp-26323_Li,1,Li,Li0-1MoP2O7,MoP2O7,LiMoP2O7,mp-26324,mp-26323,mp-26323_Li_Step1_CHG_mp-26324.cif,mp-26323_Li_Step1_DIS_mp-26323.cif,-0.2009472533575835,4.583105054516514,331.1900936,304.64914,1042.132037,0.0,0.090909091,-1.1862078159115665,0.3044002380127956,-0.017795984,-0.090909091,1,0.0
mp-26311_Li_Step1,mp-26311_Li,1,Li,Li3-5Cu(PO4)2,Li3Cu(PO4)2,Li5Cu(PO4)2,mp-26794,mp-26312,mp-26311_Li_Step1_CHG_mp-26794.cif,mp-26311_Li_Step1_DIS_mp-26312.cif,0.585835926592128,4.567398038452854,265.3806822,398.5264434,1109.850269,0.214285714,0.266666667,-0.1250692356144879,-0.2676023601552698,0.010389737,-0.052380952,2,0.85555122
mp-26311_Li_Step2,mp-26311_Li,2,Li,Li3-5Cu(PO4)2,Li3Cu(PO4)2,Li5Cu(PO4)2,mp-26312,mp-26311,mp-26311_Li_Step2_CHG_mp-26312.cif,mp-26311_Li_Step2_DIS_mp-26311.cif,-0.06423392704225897,4.543275026330176,263.9024463,309.363461,877.8860693,0.266666667,0.3125,-0.34622592023756715,-0.3543069213964541,0.010713142,-0.045833333,2,0.85555122
mp-26322_Li_Step1,mp-26322_Li,1,Li,Li0-1V(PO3)4,V(PO3)4,LiV(PO3)4,mp-26322,mp-32523,mp-26322_Li_Step1_CHG_mp-26322.cif,mp-26322_Li_Step1_DIS_mp-32523.cif,1.043287713067384,4.286420400537297,173.4189371,343.0513789,829.6630314,0.0,0.055555556,-0.8424294976340193,-0.22608727540446225,0.002628774,-0.055555556,1,0.0
mp-26319_Li_Step1,mp-26319_Li,1,Li,Li2-3Mo(PO3)8,Li2Mo(PO3)8,Li3Mo(PO3)8,mp-687229,mp-26319,mp-26319_Li_Step1_CHG_mp-687229.cif,mp-26319_Li_Step1_DIS_mp-26319.cif,1.7988325930422666,3.605635634322829,100.7270978,206.9003447,582.0536219,0.057142857,0.083333333,0.2117489583329081,-0.3791186244564013,0.024187698,-0.026190476,1,0.0
mp-26313_Li_Step1,mp-26313_Li,1,Li,Li0-4Ni5(P3O11)2,Ni5(P3O11)2,Li4Ni5(P3O11)2,mp-26314,mp-26313,mp-26313_Li_Step1_CHG_mp-26314.cif,mp-26313_Li_Step1_DIS_mp-26313.cif,1.0823684079496805,4.834648836121654,424.8077718,603.4543714,2054.195579,0.0,0.108108108,0.4276141819739731,-0.12255527749299126,0.05935747,-0.108108108,1,0.0
mp-26329_Li_Step1,mp-26329_Li,1,Li,Li2-3Cr(PO3)8,Li2Cr(PO3)8,Li3Cr(PO3)8,mp-540219,mp-26329,mp-26329_Li_Step1_CHG_mp-540219.cif,mp-26329_Li_Step1_DIS_mp-26329.cif,1.8084586659979278,3.6645393224073786,101.4776592,220.2861239,587.6763559,0.057142857,0.083333333,0.3154199338939721,-0.25235446317225585,0.02467795,-0.026190476,1,0.0
mp-26345_Li_Step1,mp-26345_Li,1,Li,Li0-1NiP2O7,NiP2O7,LiNiP2O7,mp-32334,mp-26345,mp-26345_Li_Step1_CHG_mp-32334.cif,mp-26345_Li_Step1_DIS_mp-26345.cif,1.482577730186927,4.726233798219508,361.8744622,599.8787899,1940.479602,0.0,0.090909091,2.1181068517880646,0.02904338432810059,0.103361044,-0.090909091,1,0.0
mp-26347_Li_Step1,mp-26347_Li,1,Li,Li2-3Mo(PO4)2,Li2Mo(PO4)2,Li3Mo(PO4)2,mp-26348,mp-26347,mp-26347_Li_Step1_CHG_mp-26348.cif,mp-26347_Li_Step1_DIS_mp-26347.cif,0.05764679735499632,4.481702325616855,304.76973,304.7081388,1062.720285,0.153846154,0.214285714,-0.1063375566041947,-0.40144138678965025,0.032146211,-0.06043956,1,0.0
mp-26337_Li_Step1,mp-26337_Li,1,Li,Li0-3Cr3(PO4)4,Cr3(PO4)4,Li3Cr3(PO4)4,mp-31744,mp-26337,mp-26337_Li_Step1_CHG_mp-31744.cif,mp-26337_Li_Step1_DIS_mp-26337.cif,1.2459038296807843,4.979703913987212,438.6804985,729.4960028,2215.694498,0.0,0.115384615,1.329893141286684,-0.26496303702070606,0.09901754,-0.115384615,1,0.0
mp-26355_Li_Step1,mp-26355_Li,1,Li,Li0-1Cr(PO3)4,Cr(PO3)4,LiCr(PO3)4,mp-26356,mp-26355,mp-26355_Li_Step1_CHG_mp-26356.cif,mp-26355_Li_Step1_DIS_mp-26355.cif,1.865026044806058,4.283641661446067,179.8088319,419.4165023,1054.693399,0.0,0.055555556,0.26485643043931706,-0.3591248677416141,0.053356783,-0.055555556,1,0.0
mp-26341_Li_Step1,mp-26341_Li,1,Li,Li0-1SbP2O7,SbP2O7,LiSbP2O7,mp-26342,mp-26341,mp-26341_Li_Step1_CHG_mp-26342.cif,mp-26341_Li_Step1_DIS_mp-26341.cif,0.40159776875803344,4.494882958770714,274.7250269,348.8847178,1082.315577,0.0,0.090909091,-0.5853696996233219,0.4019587154264572,0.018426903,-0.090909091,1,0.0
mp-26339_Li_Step1,mp-26339_Li,1,Li,Li0-1MnP2O7,MnP2O7,LiMnP2O7,mp-26340,mp-26339,mp-26339_Li_Step1_CHG_mp-26340.cif,mp-26339_Li_Step1_DIS_mp-26339.cif,0.855362417165221,4.741893955176826,354.3799116,515.6156663,1607.760677,0.0,0.090909091,-0.6705821165116307,0.023090486294404036,0.016742114,-0.090909091,1,0.0
mp-26351_Li_Step1,mp-26351_Li,1,Li,Li0-3Mo3(PO4)4,Mo3(PO4)4,Li3Mo3(PO4)4,mp-32120,mp-26351,mp-26351_Li_Step1_CHG_mp-32120.cif,mp-26351_Li_Step1_DIS_mp-26351.cif,-0.047247473643909556,4.768794940136349,436.7480344,391.0765399,1462.630286,0.0,0.115384615,-0.33982067975557634,-0.3242506941765548,0.027649458,-0.115384615,1,0.0
mp-26361_Li_Step1,mp-26361_Li,1,Li,Li0-1Co(PO3)4,Co(PO3)4,LiCo(PO3)4,mp-584727,mp-26361,mp-26361_Li_Step1_CHG_mp-584727.cif,mp-26361_Li_Step1_DIS_mp-26361.cif,1.7582855210685426,4.2655585127487745,205.4883989,401.9328068,1176.453361,0.0,0.055555556,0.4646483369090265,-0.03565737854486971,0.053235954,-0.055555556,1,0.0
mp-26358_Li_Step1,mp-26358_Li,1,Li,Li0-2FeP2O7,FeP2O7,Li2FeP2O7,mp-26644,mp-26643,mp-26358_Li_Step1_CHG_mp-26644.cif,mp-26358_Li_Step1_DIS_mp-26643.cif,1.1348440536311983,4.7380889514949365,346.3110456,555.2836277,1698.5349,0.0,0.090909091,-0.1629225636866623,0.26917583767908454,0.026401561,-0.090909091,2,1.766321518
mp-26358_Li_Step2,mp-26358_Li,2,Li,Li0-2FeP2O7,FeP2O7,Li2FeP2O7,mp-26643,mp-540231,mp-26358_Li_Step2_CHG_mp-26643.cif,mp-26358_Li_Step2_DIS_mp-540231.cif,-0.20725253063579419,4.709446844685114,322.8883612,345.1872333,1013.330142,0.090909091,0.166666667,-0.7302197034858399,0.1930218809505826,0.00424801,-0.075757576,2,1.766321518
mp-26371_Li_Step1,mp-26371_Li,1,Li,Li0-1MoPO5,MoPO5,LiMoPO5,mp-26372,mp-26371,mp-26371_Li_Step1_CHG_mp-26372.cif,mp-26371_Li_Step1_DIS_mp-26371.cif,-0.3010692639279235,4.838876795251362,474.370662,377.8442994,1430.16035,0.0,0.125,-1.3440923784009162,-0.39575699824002286,-0.039321388,-0.125,1,0.0
mp-26379_Li_Step1,mp-26379_Li,1,Li,Li0-2MnP2O7,MnP2O7,Li2MnP2O7,mp-697742,mp-26379,mp-26379_Li_Step1_CHG_mp-697742.cif,mp-26379_Li_Step1_DIS_mp-26379.cif,0.8496845090191585,4.741893955176826,338.8576302,514.7663916,1534.806594,0.0,0.090909091,-0.7646410906007977,-0.007247071891043002,0.015669637,-0.090909091,2,1.05743243
mp-26379_Li_Step2,mp-26379_Li,2,Li,Li0-2MnP2O7,MnP2O7,Li2MnP2O7,mp-26379,mp-540421,mp-26379_Li_Step2_CHG_mp-26379.cif,mp-26379_Li_Step2_DIS_mp-540421.cif,0.04622011211448924,4.713142310325285,319.0527391,383.3060771,1107.726493,0.090909091,0.166666667,-1.1088040915238966,0.10973060848881969,-0.029488567,-0.075757576,2,1.05743243
mp-26384_Li_Step1,mp-26384_Li,1,Li,Li0-1Ni4P7O24,Ni4P7O24,LiNi4P7O24,mp-26384,mp-705375,mp-26384_Li_Step1_CHG_mp-26384.cif,mp-26384_Li_Step1_DIS_mp-705375.cif,0.9619631785529402,3.4907706141847052,96.95560166,148.7850412,453.473395,0.0,0.027777778,0.6565504206048188,-0.2807802966236309,0.008865644,-0.027777778,1,0.0
mp-26389_Li_Step1,mp-26389_Li,1,Li,Li0-1Nb2(PO4)3,Nb2(PO4)3,LiNb2(PO4)3,mp-26390,mp-26389,mp-26389_Li_Step1_CHG_mp-26390.cif,mp-26389_Li_Step1_DIS_mp-26389.cif,-1.3465108313165617,4.044962308001944,180.4606156,91.96056754,295.7680717,0.0,0.055555556,-1.266428427442218,-0.3769393664079253,-0.044284159,-0.055555556,1,0.0
mp-26387_Li_Step1,mp-26387_Li,1,Li,Li0-1NiPO4,NiPO4,LiNiPO4,mp-26388,mp-26387,mp-26387_Li_Step1_CHG_mp-26388.cif,mp-26387_Li_Step1_DIS_mp-26387.cif,1.1504358172188431,5.123234290626097,518.4020064,821.9000829,2553.218749,0.0,0.142857143,1.5927224112707827,-0.4009123100596325,0.107761962,-0.142857143,1,0.0
mp-26401_Li_Step1,mp-26401_Li,1,Li,Li0-1MoP4O13,MoP4O13,LiMoP4O13,mp-26402,mp-26401,mp-26401_Li_Step1_CHG_mp-26402.cif,mp-26401_Li_Step1_DIS_mp-26401.cif,1.6811336418836882,4.13749093743533,173.9259582,346.6704319,978.0931785,0.0,0.052631579,0.7304082734513879,-0.33578790223663024,0.058674546,-0.052631579,1,0.0
mp-26413_Li_Step1,mp-26413_Li,1,Li,Li1-2MnP2O7,LiMnP2O7,Li2MnP2O7,mp-697744,mp-26413,mp-26413_Li_Step1_CHG_mp-697744.cif,mp-26413_Li_Step1_DIS_mp-26413.cif,0.48634778394363815,4.713142310325285,311.411611,447.2560408,1261.581689,0.090909091,0.166666667,-0.3197523545915416,-0.3339035967672162,0.021805935,-0.075757576,1,0.0
mp-26416_Li_Step1,mp-26416_Li,1,Li,Li1-3V(PO4)2,LiV(PO4)2,Li3V(PO4)2,mp-753696,mp-540312,mp-26416_Li_Step1_CHG_mp-753696.cif,mp-26416_Li_Step1_DIS_mp-540312.cif,0.7995910850082278,4.665326858333248,304.9660562,469.5539033,1361.193961,0.083333333,0.153846154,0.6557788078823072,0.06275269816976402,0.049247156,-0.070512821,2,0.946049825
mp-26416_Li_Step2,mp-26416_Li,2,Li,Li1-3V(PO4)2,LiV(PO4)2,Li3V(PO4)2,mp-540312,mp-26539,mp-26416_Li_Step2_CHG_mp-540312.cif,mp-26416_Li_Step2_DIS_mp-26539.cif,0.08075806029629165,4.638703307334987,313.8951466,360.21527,1104.087862,0.153846154,0.214285714,-0.37493516118510395,-0.1566524523620818,0.014380322,-0.06043956,2,0.946049825
